task_id,department,planner_type,task_name,equipment_or_item_id,activity_type,frequency,due_type,due_date,report_due_date,last_done_date,action_done_date,action_status,report_done_date,report_status,responsible_email,report_link,rescheduled_from,reschedule_reason,remarks,source_file
SOP-UTL-033-20260908,Engineering,SOP Review,Review SOP-UTL-033 - Water Softener Plant,SOP-UTL-033,sop_review,two-yearly,specific_date,2026-09-08,2026-09-18,2024-09-09,,pending,,pending,engineering@enicarpharma.com,,,,SOP INDEX sheet ENGINEERING; issued 2024-09-09,QA_SOP/SOP INDEX.xlsx
SOP-QA-053-20290729,QA,SOP Review,Review SOP-QA-053 - New Product Introduction,SOP-QA-053,sop_review,three-yearly,specific_date,2029-07-29,2029-08-08,2026-07-30,,pending,,pending,qa@enicarpharma.com,,,,SOP INDEX sheet QA; issued 2026-07-30,QA_SOP/SOP INDEX.xlsx
SOP-QC-054-20260709,QC,SOP Review,"Review SOP-QC-054 - Release of Raw Material, Packing Material, Semi – Finish & Finished Product",SOP-QC-054,sop_review,two-yearly,specific_date,2026-07-09,2026-07-19,2024-07-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-07-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-086-20261115,QC,SOP Review,Review SOP-QC-086 - Operation Ofexl ® 7 (Water Purification System),SOP-QC-086,sop_review,two-yearly,specific_date,2026-11-15,2026-11-25,2024-11-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-11-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-098-20261122,QC,SOP Review,Review SOP-QC-098 - Handling of Eye washer & Safety Shower,SOP-QC-098,sop_review,two-yearly,specific_date,2026-11-22,2026-12-02,2024-11-23,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-11-23,QA_SOP/SOP INDEX.xlsx
SOP-QC-082-20261124,QC,SOP Review,Review SOP-QC-082 - High Performance Liquid Chromatography (Shimadzu - Prominence),SOP-QC-082,sop_review,two-yearly,specific_date,2026-11-24,2026-12-04,2024-11-25,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-11-25,QA_SOP/SOP INDEX.xlsx
SOP-QC-045-20261127,QC,SOP Review,Review SOP-QC-045 - Maintaining Temperature and Humidity Record,SOP-QC-045,sop_review,two-yearly,specific_date,2026-11-27,2026-12-07,2024-11-28,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-11-28,QA_SOP/SOP INDEX.xlsx
SOP-QC-040-20261129,QC,SOP Review,Review SOP-QC-040 - Operation & Temperature Monitoring of Refrigerator,SOP-QC-040,sop_review,two-yearly,specific_date,2026-11-29,2026-12-09,2024-11-30,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-11-30,QA_SOP/SOP INDEX.xlsx
CAL-QC-006-20261215,QC,SOP Review,Review CAL-QC-006 - UV-Visible Spectrophotometer,CAL-QC-006,sop_review,two-yearly,specific_date,2026-12-15,2026-12-25,2024-12-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-12-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-091-20261215,QC,SOP Review,Review SOP-QC-091 - UV-Visible Spectrophotometer,SOP-QC-091,sop_review,two-yearly,specific_date,2026-12-15,2026-12-25,2024-12-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2024-12-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-009-20270109,QC,SOP Review,Review SOP-QC-009 - Packaging Material Sampling,SOP-QC-009,sop_review,two-yearly,specific_date,2027-01-09,2027-01-19,2025-01-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-01-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-039-20270113,QC,SOP Review,"Review SOP-QC-039 - Finished Product Control Sample Collection, Storage and Disposal and Verification",SOP-QC-039,sop_review,two-yearly,specific_date,2027-01-13,2027-01-23,2025-01-14,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-01-14,QA_SOP/SOP INDEX.xlsx
SOP-QC-099-20270209,QC,SOP Review,Review SOP-QC-099 - Routine work allocation in QC,SOP-QC-099,sop_review,two-yearly,specific_date,2027-02-09,2027-02-19,2025-02-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-02-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-007-20270217,QC,SOP Review,"Review SOP-QC-007 - Preparation & Maintenance of Reagents, Volumetric Solutions and Indicators",SOP-QC-007,sop_review,two-yearly,specific_date,2027-02-17,2027-02-27,2025-02-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-02-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-090-20270226,QC,SOP Review,"Review SOP-QC-090 - Preparation, Approval, Revision of Analytical Specification and Standard test Procedures",SOP-QC-090,sop_review,two-yearly,specific_date,2027-02-26,2027-03-08,2025-02-27,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-02-27,QA_SOP/SOP INDEX.xlsx
SOP-QC-100-20270226,QC,SOP Review,Review SOP-QC-100 - Operation of Scientific calculator,SOP-QC-100,sop_review,two-yearly,specific_date,2027-02-26,2027-03-08,2025-02-27,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-02-27,QA_SOP/SOP INDEX.xlsx
SOP-QC-064-20270416,QC,SOP Review,Review SOP-QC-064 - Good Chromatography Practices,SOP-QC-064,sop_review,two-yearly,specific_date,2027-04-16,2027-04-26,2025-04-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-04-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-093-20270425,QC,SOP Review,Review SOP-QC-093 - Operation and Calibration of DBK Programmable melting Point Apparatus Oil Bath,SOP-QC-093,sop_review,two-yearly,specific_date,2027-04-25,2027-05-05,2025-04-26,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-04-26,QA_SOP/SOP INDEX.xlsx
SOP-QC-094-20270427,QC,SOP Review,Review SOP-QC-094 - Standard operating procedure for Operation and calibration of conductivity meter,SOP-QC-094,sop_review,two-yearly,specific_date,2027-04-27,2027-05-07,2025-04-28,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-04-28,QA_SOP/SOP INDEX.xlsx
SOP-QC-080-20270429,QC,SOP Review,Review SOP-QC-080 - Preparation Of Certificate of Analysis,SOP-QC-080,sop_review,two-yearly,specific_date,2027-04-29,2027-05-09,2025-04-30,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-04-30,QA_SOP/SOP INDEX.xlsx
SOP-QC-081-20270501,QC,SOP Review,Review SOP-QC-081 - Operation & Calibration of Shimadzu Electronic weighing balance,SOP-QC-081,sop_review,two-yearly,specific_date,2027-05-01,2027-05-11,2025-05-02,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-02,QA_SOP/SOP INDEX.xlsx
SOP-QC-096-20270502,QC,SOP Review,Review SOP-QC-096 - Standard operating procedure for Operation and calibration of or gas chromatograph auto injector and auto sampler,SOP-QC-096,sop_review,two-yearly,specific_date,2027-05-02,2027-05-12,2025-05-03,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-03,QA_SOP/SOP INDEX.xlsx
SOP-QC-084-20270504,QC,SOP Review,Review SOP-QC-084 - Audit Trial Management of High Performance Liquid Chromatography (Shimadzu- Prominence),SOP-QC-084,sop_review,two-yearly,specific_date,2027-05-04,2027-05-14,2025-05-05,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-05,QA_SOP/SOP INDEX.xlsx
SOP-QC-097-20270504,QC,SOP Review,Review SOP-QC-097 - Audit Trial Management of Gas Chromatography Auto Injector & Auto Sampler (Shimadzu GC-2014),SOP-QC-097,sop_review,two-yearly,specific_date,2027-05-04,2027-05-14,2025-05-05,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-05,QA_SOP/SOP INDEX.xlsx
SOP-QC-076-20270508,QC,SOP Review,Review SOP-QC-076 - Taking Analysis Backup Data from Software,SOP-QC-076,sop_review,two-yearly,specific_date,2027-05-08,2027-05-18,2025-05-09,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-09,QA_SOP/SOP INDEX.xlsx
SOP-QC-053-20270520,QC,SOP Review,Review SOP-QC-053 - Cleaning of Glass Apparatus & Sampling Equipments,SOP-QC-053,sop_review,two-yearly,specific_date,2027-05-20,2027-05-30,2025-05-21,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-21,QA_SOP/SOP INDEX.xlsx
SOP-QC-089-20270521,QC,SOP Review,"Review SOP-QC-089 - Preparation, Calibration of Shimadzu AP  Series Analytical Balance",SOP-QC-089,sop_review,two-yearly,specific_date,2027-05-21,2027-05-31,2025-05-22,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-22,QA_SOP/SOP INDEX.xlsx
SOP-QC-095-20270521,QC,SOP Review,Review SOP-QC-095 - Standard operating procedure for Operation and calibration of Mettler Toledo analytical balance,SOP-QC-095,sop_review,two-yearly,specific_date,2027-05-21,2027-05-31,2025-05-22,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-05-22,QA_SOP/SOP INDEX.xlsx
SOP-QC-085-20270623,QC,SOP Review,Review SOP-QC-085 - Kjeldahl Nitrogen Analyzer,SOP-QC-085,sop_review,two-yearly,specific_date,2027-06-23,2027-07-03,2025-06-24,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-06-24,QA_SOP/SOP INDEX.xlsx
CAL-QC-025-20270813,QC,SOP Review,Review CAL-QC-025 - Quaternary HPLC (Shimadzu- Prominence),CAL-QC-025,sop_review,two-yearly,specific_date,2027-08-13,2027-08-23,2025-08-14,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-08-14,QA_SOP/SOP INDEX.xlsx
SOP-QC-062-20270813,QC,SOP Review,Review SOP-QC-062 - High Performance Liquid Chromatography (Shimadzu),SOP-QC-062,sop_review,two-yearly,specific_date,2027-08-13,2027-08-23,2025-08-14,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-08-14,QA_SOP/SOP INDEX.xlsx
SOP-QC-057-20270828,QC,SOP Review,Review SOP-QC-057 - Evaluation of Analyst,SOP-QC-057,sop_review,two-yearly,specific_date,2027-08-28,2027-09-07,2025-08-29,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-08-29,QA_SOP/SOP INDEX.xlsx
SOP-QC-077-20270908,QC,SOP Review,Review SOP-QC-077 - Testing of Sample in External Laboratory,SOP-QC-077,sop_review,two-yearly,specific_date,2027-09-08,2027-09-18,2025-09-09,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-09-09,QA_SOP/SOP INDEX.xlsx
SOP-QC-016-20270909,QC,SOP Review,"Review SOP-QC-016 - Operation, Calibration & Maintenance of PICO+ p H meter",SOP-QC-016,sop_review,two-yearly,specific_date,2027-09-09,2027-09-19,2025-09-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-09-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-069-20270925,QC,SOP Review,Review SOP-QC-069 - Operation and calibration for gas chromatography with head space,SOP-QC-069,sop_review,two-yearly,specific_date,2027-09-25,2027-10-05,2025-09-26,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-09-26,QA_SOP/SOP INDEX.xlsx
SOP-QC-005-20271014,QC,SOP Review,Review SOP-QC-005 - Handling & Usage of Reagent & Chemicals,SOP-QC-005,sop_review,two-yearly,specific_date,2027-10-14,2027-10-24,2025-10-15,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-10-15,QA_SOP/SOP INDEX.xlsx
SOP-QC-087-20271116,QC,SOP Review,Review SOP-QC-087 - Calibration procedure for Digital Bursting Strength Tester,SOP-QC-087,sop_review,two-yearly,specific_date,2027-11-16,2027-11-26,2025-11-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-11-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-059-20271117,QC,SOP Review,Review SOP-QC-059 - Viscometer,SOP-QC-059,sop_review,two-yearly,specific_date,2027-11-17,2027-11-27,2025-11-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-11-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-088-20271118,QC,SOP Review,Review SOP-QC-088 - Calibration procedure for Digital Dissolution Test apparatus,SOP-QC-088,sop_review,two-yearly,specific_date,2027-11-18,2027-11-28,2025-11-19,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-11-19,QA_SOP/SOP INDEX.xlsx
CAL-QC-015-20271120,QC,SOP Review,Review CAL-QC-015 - Viscometer,CAL-QC-015,sop_review,two-yearly,specific_date,2027-11-20,2027-11-30,2025-11-21,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2025-11-21,QA_SOP/SOP INDEX.xlsx
SOP-QC-032-20280203,QC,SOP Review,Review SOP-QC-032 - Sampling and Testing of Water (Chemical Analysis),SOP-QC-032,sop_review,two-yearly,specific_date,2028-02-03,2028-02-13,2026-02-04,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-02-04,QA_SOP/SOP INDEX.xlsx
CAL-QC-026-20280215,QC,SOP Review,Review CAL-QC-026 - Calibration of Polarimeter,CAL-QC-026,sop_review,two-yearly,specific_date,2028-02-15,2028-02-25,2026-02-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-02-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-201-20280215,QC,SOP Review,Review SOP-QC-201 - Polarimeter Apparatus,SOP-QC-201,sop_review,two-yearly,specific_date,2028-02-15,2028-02-25,2026-02-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-02-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-083-20280217,QC,SOP Review,Review SOP-QC-083 - Walk In Type Stability chamber (30°C & 75% RH),SOP-QC-083,sop_review,two-yearly,specific_date,2028-02-17,2028-02-27,2026-02-18,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-02-18,QA_SOP/SOP INDEX.xlsx
SOP-QC-092-20280222,QC,SOP Review,Review SOP-QC-092 - Operation & Calibration of Digital PH Metr,SOP-QC-092,sop_review,two-yearly,specific_date,2028-02-22,2028-03-03,2026-02-23,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-02-23,QA_SOP/SOP INDEX.xlsx
SOP-QC-041-20280226,QC,SOP Review,Review SOP-QC-041 - Use Wet and Dry Bulb Hygrometer,SOP-QC-041,sop_review,two-yearly,specific_date,2028-02-26,2028-03-07,2026-02-27,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-02-27,QA_SOP/SOP INDEX.xlsx
SOP-QC-042-20280226,QC,SOP Review,"Review SOP-QC-042 - Dilution, Pipetting & Filtration",SOP-QC-042,sop_review,two-yearly,specific_date,2028-02-26,2028-03-07,2026-02-27,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-02-27,QA_SOP/SOP INDEX.xlsx
SOP-QC-006-20280308,QC,SOP Review,"Review SOP-QC-006 - Storage, Preparation & Standardization of Volumetric Solution",SOP-QC-006,sop_review,two-yearly,specific_date,2028-03-08,2028-03-18,2026-03-09,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-09,QA_SOP/SOP INDEX.xlsx
CAL-QC-003-20280309,QC,SOP Review,Review CAL-QC-003 - Melting point Apparatus,CAL-QC-003,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
CAL-QC-013-20280309,QC,SOP Review,Review CAL-QC-013 - Thermometer and Hygrometer,CAL-QC-013,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
CAL-QC-020-20280309,QC,SOP Review,Review CAL-QC-020 - Quaternary HPLC (Shimadzu),CAL-QC-020,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
CAL-QC-022-20280309,QC,SOP Review,Review CAL-QC-022 - Vaccum Oven,CAL-QC-022,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
CAL-QC-023-20280309,QC,SOP Review,Review CAL-QC-023 - Potentiometer Apparatus,CAL-QC-023,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-002-20280309,QC,SOP Review,Review SOP-QC-002 - Safety Guidelines for QC Department,SOP-QC-002,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-036-20280309,QC,SOP Review,Review SOP-QC-036 - Rounding of Analytical Result,SOP-QC-036,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-043-20280309,QC,SOP Review,Review SOP-QC-043 - Manual Titration,SOP-QC-043,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-044-20280309,QC,SOP Review,Review SOP-QC-044 - Refluxing,SOP-QC-044,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-046-20280309,QC,SOP Review,Review SOP-QC-046 - Followed by Quality Control Department,SOP-QC-046,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-047-20280309,QC,SOP Review,Review SOP-QC-047 - Receipt & Maintenance of Chemicals,SOP-QC-047,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
SOP-QC-052-20280309,QC,SOP Review,Review SOP-QC-052 - Followed When Instrument is out of Calibration,SOP-QC-052,sop_review,two-yearly,specific_date,2028-03-09,2028-03-19,2026-03-10,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-10,QA_SOP/SOP INDEX.xlsx
CAL-QC-005-20280310,QC,SOP Review,Review CAL-QC-005 - Refractometer,CAL-QC-005,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
CAL-QC-008-20280310,QC,SOP Review,Review CAL-QC-008 - Ultra Violet Cabinet,CAL-QC-008,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
CAL-QC-009-20280310,QC,SOP Review,Review CAL-QC-009 - Karl-Fisher Apparatus,CAL-QC-009,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
CAL-QC-010-20280310,QC,SOP Review,Review CAL-QC-010 - Muffle Furnace,CAL-QC-010,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
CAL-QC-012-20280310,QC,SOP Review,Review CAL-QC-012 - Glass Ware,CAL-QC-012,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
CAL-QC-017-20280310,QC,SOP Review,Review CAL-QC-017 - Vernier Caliper,CAL-QC-017,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
SOP-QC-027-20280310,QC,SOP Review,Review SOP-QC-027 - UV-Visible Spectrophotometer,SOP-QC-027,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
SOP-QC-037-20280310,QC,SOP Review,Review SOP-QC-037 - Change Desiccant From Desiccators,SOP-QC-037,sop_review,two-yearly,specific_date,2028-03-10,2028-03-20,2026-03-11,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-11,QA_SOP/SOP INDEX.xlsx
CAL-QC-014-20280315,QC,SOP Review,Review CAL-QC-014 - Oven,CAL-QC-014,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
CAL-QC-016-20280315,QC,SOP Review,Review CAL-QC-016 - Fourier Transform Infrared Spectrometer (ABB),CAL-QC-016,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SCP-QC-001-20280315,QC,SOP Review,Review SCP-QC-001 - Cleaning of Quality Control Department,SCP-QC-001,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SCP-QC-002-20280315,QC,SOP Review,Review SCP-QC-002 - Cleaning of Glass Apparatus & Sampling Equipment.,SCP-QC-002,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-025-20280315,QC,SOP Review,"Review SOP-QC-025 - Preparation & Maintaining Of Buffer Solution (4.00, 7.00 & 9.20)",SOP-QC-025,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-031-20280315,QC,SOP Review,Review SOP-QC-031 - Operation of Potentiometer Apparatus,SOP-QC-031,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-055-20280315,QC,SOP Review,Review SOP-QC-055 - Operation of Laboratory Centrifuge,SOP-QC-055,sop_review,two-yearly,specific_date,2028-03-15,2028-03-25,2026-03-16,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-16,QA_SOP/SOP INDEX.xlsx
SOP-QC-010-20280316,QC,SOP Review,Review SOP-QC-010 - Allotment of Analytical Report Number,SOP-QC-010,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-011-20280316,QC,SOP Review,Review SOP-QC-011 - Magnetic Stirrer,SOP-QC-011,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-012-20280316,QC,SOP Review,Review SOP-QC-012 - Water Bath,SOP-QC-012,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-013-20280316,QC,SOP Review,Review SOP-QC-013 - Heating Mantle,SOP-QC-013,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-014-20280316,QC,SOP Review,Review SOP-QC-014 - Ultrasonic Water Bath,SOP-QC-014,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-015-20280316,QC,SOP Review,Review SOP-QC-015 - Laboratory Oven,SOP-QC-015,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-019-20280316,QC,SOP Review,Review SOP-QC-019 - Vacuum Oven & Vacuum Pump,SOP-QC-019,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-020-20280316,QC,SOP Review,Review SOP-QC-020 - Ultra Violet Cabinet,SOP-QC-020,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-021-20280316,QC,SOP Review,Review SOP-QC-021 - Refractometer,SOP-QC-021,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
SOP-QC-022-20280316,QC,SOP Review,Review SOP-QC-022 - Vernier Calliper,SOP-QC-022,sop_review,two-yearly,specific_date,2028-03-16,2028-03-26,2026-03-17,,pending,,pending,qc@enicarpharma.com,,,,SOP INDEX sheet QC; issued 2026-03-17,QA_SOP/SOP INDEX.xlsx
